Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes,Unnamed: 20,PubMed_ID,Study_Design,Funding_Info,Funding_Info_cleaned,Individual_NIH_Grant_Costs,Total_NIH_Funding_Cost
4022.0,Modulation of Ischemia-induced NMDAR1 Activation by Environmental Enrichment Decreases Oxidative Damage,(BLS) Biology - Cellular;(BLS) Genetics;(BLS) Neuroscience;(HSC) Medicine - Neurology;,"Department of Adult Health, Wayne State University, Detroit, Michigan, USA; Department of Biobehavioral Health Science, University of Illinois, Chicago, Illinois, USA",Journal of Neurotrauma,Mary Ann Liebert,United States,Teresita L Briones;Magdalena Rogozinska;Julie Woods,http://retractionwatch.com/2015/08/04/four-papers-by-former-wayne-state-researcher-retracted-after-ori-report/;http://retractionwatch.com/2015/04/07/wayne-state-neuroscientist-fudged-images-in-five-papers/,Research Article;,5/27/2015 0:00,10.1089/neu.2015.28999.retractions,26018334.0,8/29/2011 0:00,10.1089/neu.2011.1842,21612313.0,Retraction,Duplication of/in Image;Falsification/Fabrication of Data;Falsification/Fabrication of Image;Misconduct by Author;,No,,,21612313,"Comparative Study; Journal Article; Research Support, N.I.H., Extramural; Retracted Publication",NINR NIH HHS (R01 NR007666),NR007666,1400237.00,1400237.0
4021.0,"Changes in Lipid Metabolism, Tissue Cations, and Water Content After Fluid-percussion-induced Traumatic Brain Injury in Rats",(BLS) Anatomy/Physiology;(BLS) Biology - Cellular;(BLS) Neuroscience;(HSC) Medicine - Neurology;,"Department of Neurology, University of California, San Francisco, USA",Journal of Neurotrauma,Mary Ann Liebert,United States,Paul Demediuk;Alan I Faden;Robert Romhanyi;Robert Vink;Tracy K McIntosh,,Research Article;,12/1/1989 0:00,10.1089/neu.1989.6.229,2695651.0,2/1/1988 0:00,10.1089/neu.1988.5.105,3066912.0,Retraction,Error in Data;Error in Results and/or Conclusions;,No,,,3066912,"Journal Article; Research Support, U.S. Gov't, Non-P.H.S.; Research Support, U.S. Gov't, P.H.S.; Retracted Publication",NINDS NIH HHS (NS14543),NS014543,68176204.00,68176204.0
4020.0,"Anatomy of the Subthalamic Nucleus, with Correlation of Deep Brain Stimulation",(BLS) Anatomy/Physiology;(BLS) Biology - Cellular;(BLS) Biology - Molecular;(BLS) Neuroscience;(HSC) Medicine - Neurology;(HSC) Medicine - Surgery;,"Department of Neurosurgery, School of Medicine, Bahcesehir University, Istanbul, Turkey; Department of Neurosurgery, School of Medicine, University of Florida, Gainesville, Florida, USA",Journal of Neurosurgery,American Association of Neurological Surgeons,Turkey;United States,Akin Akakin;Baran Yilmaz;Turker Kilic;Albert L Rhoton Jr,http://retractionwatch.com/2015/12/28/authors-retract-neuroanatomy-paper-riddled-with-errors/,Research Article;,11/6/2015 0:00,10.3171/2015.10.JNS145r,26544770.0,4/24/2015 0:00,10.3171/2014.10.JNS145,25909575.0,Retraction,Doing the Right Thing;Error in Image;Error in Text;,No,,,25909575,Journal Article; Retracted Publication,,,,0.0
4019.0,The Effect of Exercise on Mobilization of Hematopoietic Progenitor Cells Involved in the Repair of Sciatic Nerve Crush Injury,(BLS) Biology - Cellular;(BLS) Neuroscience;(HSC) Medicine - Neurology;(HSC) Medicine - Surgery;,"Stem Cell Center, Taichung Veterans General Hospital, Taichung, Taiwan; Department of Education and Medical Research, Taichung Veterans General Hospital, Taichung, Taiwan; Department of Neurosurgery, Taichung Veterans General Hospital, Taichung, Taiwan; Institutes of Biomedical Sciences and 5Life Sciences, National Chung-Hsing University, Taichung, Taiwan; Department of Neurosurgery, Taipei Medical University-Shuang Ho Hospital, Taipei, Taiwan; Faculty of Medicine, School of Medicine, National Yang Ming University, Taipei, Taiwan; Department of Neurosurgery, University of Virginia, Charlottesville, Virginia, USA",Journal of Neurosurgery,American Association of Neurological Surgeons,Taiwan;United States,Fu-Chou Cheng;Meei-Ling Sheu;Hong-Lin Su;Ying-Ju Chen;Chun-Jung Chen;Wen-Ta Chiu;Jason Sheehan;Hung-Chuan Pan,http://retractionwatch.com/2015/10/30/authors-retract-two-neuroscience-papers-for-duplication-and-plagiarism/,Research Article;,10/2/2015 0:00,10.3171/2015.7.JNS111580r,26430840.0,3/1/2013 0:00,10.3171/2012.8.JNS111580,23176341.0,Retraction,Duplication of/in Image;Duplication of Text;Euphemisms for Duplication;,No,,,23176341,"Journal Article; Research Support, Non-U.S. Gov't; Retracted Publication",,,,0.0
4008.0,Comparison of a Novel Pedicle Subtraction Osteotomy Model Using the Traditional American Society of Testing and Materials Standard for Spinal Biomechanics Fatigue Testing,(BLS) Neuroscience;(HSC) Medicine - Neurology;(HSC) Medicine - Surgery;,"The Taylor Collaboration, and University of California, San Francisco, California, USA",Journal of Neurosurgery: Spine,American Association of Neurological Surgeons,United States,Jessica A Tang,http://retractionwatch.com/2013/02/22/med-student-loses-paper-when-former-boss-claims-right-to-data/,Research Article;,12/7/2012 0:00,10.3171/2012.11.SPINE12687w,23216321.0,10/26/2012 0:00,10.3171/2012.9.SPINE12687,23101947.0,Retraction,Copyright Claims;Lack of Approval from Third Party;,No,,,23101947,Journal Article; Retracted Publication,,,,0.0
4006.0,SIRT1 Protects against a-Synuclein Aggregation by Activating Molecular Chaperones,(BLS) Biochemistry;(BLS) Biology - Cellular;(BLS) Biology - Molecular;(BLS) Genetics;(BLS) Neuroscience;,"Paul F. Glenn Laboratory and Department of Biology, Massachusetts Institute of Technology, Cambridge, Massachusetts, 02139, USA; Department of Neurology, MassGeneral Institute for Neurodegenerative Disease, Massachusetts General Hospital, Harvard Medical School, Charlestown, Massachusetts, 02129, USA; Whitehead Institute for Biomedical Research, Nine Cambridge Center, Cambridge Massachusetts, 02142, USA",The Journal of Neuroscience : The Official Journal of the Society for Neuroscience,Society for Neuroscience,United States,Gizem Donmez;Anirudh Arun;Chee-Yeun Chung;Pamela J McLean;Susan Lindquist;Leonard Guarente,http://retractionwatch.com/2016/03/08/popular-paper-by-famous-longevity-researcher-gets-mega-correction/;http://retractionwatch.com/2016/04/07/image-splicing-duplications-inversions-kill-paper-for-well-known-longevity-researcher-and-alum-of-lab/,Research Article;,4/6/2016 0:00,10.1523/JNEUROSCI.0802-16.2016,27053218.0,1/4/2012 0:00,10.1523/JNEUROSCI.3442-11.2012,22219275.0,Retraction,Manipulation of Images;Unreliable Image;,No,,,22219275,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Retracted Publication",NIA NIH HHS (R01 AG015339); NINDS NIH HHS (R01 NS063963); Howard Hughes Medical Institute (No ID); NINDS NIH HHS (NS063963),AG015339; NS063963,6046666.00; 1852602.00,7899268.0
4005.0,Attending Multiple Items Decreases the Selectivity of Population Responses in Human Primary Visual Cortex,(BLS) Neuroscience;(HSC) Medicine - Neurology;,"Department of Psychology, University of Oregon, Eugene, Oregon 97403, USA; Department of Psychology, University of California, San Diego, La Jolla, California 92093, USA; Neuroscience Graduate Program, University of California, San Diego, La Jolla, California 92093, USA;",The Journal of Neuroscience : The Official Journal of the Society for Neuroscience,Society of Neuroscience,United States,David E Anderson;Edward F Ester;John T Serences;Edward Awh,http://retractionwatch.com/2016/03/10/more-retractions-appear-for-neuroscience-pair-others-pending/;http://retractionwatch.com/2016/04/19/two-more-retractions-bring-total-to-9-for-neuroscience-duo/,Research Article;,4/13/2016 0:00,10.1523/JNEUROSCI.0615-16.2016,27076434.0,5/29/2013 0:00,10.1523/JNEUROSCI.0239-13.2013,23719796.0,Retraction,Error in Image;Error in Methods;Unreliable Image;,No,,,23719796,"Journal Article; Research Support, N.I.H., Extramural; Retracted Publication",NIMH NIH HHS (R01 MH087214); NIMH NIH HHS (R01-MH087214),MH087214,11030038.00,11030038.0
4004.0,Mechanistic Basis and Functional Roles of Long-Term Plasticity in Auditory Neurons Induced by a Brain-Generated Estrogen,(BLS) Biochemistry;(BLS) Biology - Cellular;(BLS) Biology - Molecular;(BLS) Neuroscience;,"Department of Neurobiology, Northwestern University, Evanston, Illinois 60208, USA; Department of Physiology, University of Oklahoma, Oklahoma City, Oklahoma 73190, USA; Department of Neurobiology, Yale University, New Haven, Connecticut 06520, USA",The Journal of Neuroscience : The Official Journal of the Society for Neuroscience,Society for Neuroscience,United States,Liisa A Tremere;Ryan F Kovaleski;Kaiping Burrows;Jin Kwon Jeong;Raphael Pinaud,http://retractionwatch.com/2015/05/29/brain-paper-retracted-after-university-report-finds-substantial-data-misrepresentation/,Research Article;,5/27/2015 0:00,10.1523/JNEUROSCI.1554-15.2015,26019349.0,11/14/2012 0:00,10.1523/JNEUROSCI.3233-12.2012,23152630.0,Retraction,Investigation by Company/Institution;Unreliable Data;Unreliable Results and/or Conclusions;,No,,,23152630,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.; Retracted Publication",NIDCD NIH HHS (R01 DC010181); NIDCD NIH HHS (R01-DC-010181),DC010181,1089859.00,1089859.0
4003.0,Gustatory Stimuli Representing Different Perceptual Qualities Elicit Distinct Patterns of Neuropeptide Secretion from Taste Buds,(BLS) Biology - Cellular;(BLS) Biology - Molecular;(BLS) Neuroscience;,"Department of Anatomy and Neurobiology, Diabetes and Nutrition, University of Maryland School of Medicine, Baltimore, Maryland 21201, USA; Department of Medicine, Division of Endocrinology, Diabetes and Nutrition, University of Maryland School of Medicine, Baltimore, Maryland 21201, USA",The Journal of Neuroscience : The Official Journal of the Society for Neuroscience,Society for Neuroscience,United States,Maartje C P Geraedts;Steven D Munger,http://retractionwatch.com/2015/07/16/data-fabrication-and-manipulation-have-occurred-taste-bud-paper-soured-by-fraud/;http://retractionwatch.com/2015/10/27/taste-researcher-falsified-data-in-two-papers-ori/,Research Article;,6/17/2015 0:00,10.1523/JNEUROSCI.1802-15.2015,26085646.0,4/24/2013 0:00,10.1523/JNEUROSCI.0372-13.2013,23616560.0,Retraction,Falsification/Fabrication of Data;Investigation by Company/Institution;Investigation by ORI;Manipulation of Results;Misconduct - Official Investigation(s) and/or Finding(s);Misconduct by Author;Notice - Limited or No Information;Unreliable Results and/or Conclusions;,No,See also: Findings of research misconduct: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4687472/; MCP Geraedts named for misconduct;,,23616560,"Journal Article; Research Support, N.I.H., Extramural; Retracted Publication",NIDDK NIH HHS (P30 DK079637); NIDCD NIH HHS (R01 DC010110); NIDCD NIH HHS (DC010110),DK079637; DC010110,28482736.00; 1538157.00,30020893.0
4000.0,"Influence of lipophilicity on drug partitioning into sclera, choroid-retinal pigment epithelium, retina, trabecular meshwork, and optic nerve",(HSC) Medicine - Ophthalmology;(HSC) Medicine - Pharmacology;,"Departments of Pharmaceutical Sciences and Ophthalmology, University of Colorado Denver, Aurora, Colorado;",The Journal of Pharmacology and Experimental Therapeutics,ASPET: American Society for Pharmacology and Experimental Therapeutics,United States,Rajendra S Kadam;Uday B Kompella,http://retractionwatch.com/2015/01/14/u-colorado-golden-boy-grad-student-faked-data-drug-lab-says-investigation/,Research Article;,12/26/2014 0:00,10.1124/jpet.114.02er15,25542193.0,2/22/2010 0:00,10.1124/jpet.109.161570,19926800.0,Retraction,Concerns/Issues about Data;Concerns/Issues about Image;Falsification/Fabrication of Data;Investigation by Company/Institution;Misconduct - Official Investigation(s) and/or Finding(s);Misconduct by Author;,No,"For more on author RS Kadam, see other RW posts: http://retractionwatch.com/?s=Rajendra+Kadam;",,19926800,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Retracted Publication",NEI NIH HHS (R01 EY017533); NEI NIH HHS (EY017533),EY017533,805866.00,805866.0
3993.0,The future of therapeutic myocardial angiogenesis,(BLS) Biology - Cellular;(HSC) Medicine - Cardiology;(HSC) Medicine - Rehabilitation/Therapy;,"Divisions of Cardiothoracic Surgery, Cardiology, Beth Israel Deaconess Medical Center, Harvard University Medical School, Boston, MA;",Shock,Wolters Kluwer - Lippincott Williams & Wilkins,United States,Munir Boodhwani;Neel R Sodha;Roger J Laham;Frank W Sellke,,Review Article;,12/1/2012 0:00,10.1097/SHK.0b013e3182789fce,23160523.0,10/1/2006 0:00,10.1097/01.shk.0000225318.08681.a7,16980878.0,Retraction,Duplication of/in Article;Euphemisms for Duplication;,No,,,16980878,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Retracted Publication; Review",NHLBI NIH HHS (HL04095-06); NHLBI NIH HHS (R01 HL69024),HL004095; HL069024,1200000.00; 3737513.00,4937513.0
3990.0,Structure of the multidrug resistance efflux transporter EmrE from Escherichia coli,(BLS) Biology - Molecular;(BLS) Microbiology;(HSC) Medicine - Drug Design;(HSC) Radiology/Imaging;(PHY) Physics;,"Department of Molecular Biology, The Scripps Research Institute, 10550 North Torrey Pines Road, CB-105, La Jolla, CA 92037;",PNAS: Proceedings of the National Academy of Sciences of the United States of America,National Academy of Sciences (NAS),United States,Che Ma;Geoffrey Chang,,Research Article;,2/20/2007 0:00,10.1073/pnas.0700711104,17360700.0,2/17/2004 0:00,10.1073/pnas.0400137101,14970332.0,Retraction,Error in Analyses;,No,,,14970332,"Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.; Research Support, U.S. Gov't, P.H.S.; Retracted Publication",NIGMS NIH HHS (R01 GM067644); NIGMS NIH HHS (GM067644),GM067644,1492778.00,1492778.0
3989.0,Near-Deterministic Discrimination of All Bell States with Linear Optics,(PHY) Mathematics;(PHY) Physics;,"University of Zagreb, Zagreb 10001, Croatia; Institute for Theoretical Atomic, Molecular and Optical Physics at Physics Department at Harvard University; Harvard-Smithsonian Center for Astrophysics, Cambridge, Massachusetts 02138, USA;",Physical Review Letters,American Physical Society,Croatia;United States,Mladen Pavicic,http://retractionwatch.com/2012/11/30/poignancy-in-physics-retraction-for-fatal-error-that-couldnt-be-patched/,Research Article;,8/16/2012 0:00,10.1103/PhysRevLett.109.079902,23180498.0,8/17/2011 0:00,10.1103/PhysRevLett.107.080403,21929149.0,Retraction,Doing the Right Thing;Error in Analyses;Objections by Third Party;,No,,,21929149,Journal Article; Retracted Publication,,,,0.0
3987.0,Coulomb Forces on DNA Polymers in Charged Fluidic Nanoslits,(BLS) Biology - Molecular;(BLS) Genetics;(PHY) Nanotechnology;(PHY) Physics;,"Physics Department, Brown University, Providence, Rhode Island, USA;",Physical Review Letters,American Physical Society,United States,Yongqiang Ren;Derek Stein,http://retractionwatch.com/2011/08/10/a-quick-physical-review-letters-retraction-after-author-realizes-analysis-was-performed-incorrectly/,Research Article;,7/20/2011 0:00,10.1103/PhysRevLett.107.049901,21991585.0,2/9/2011 0:00,10.1103/PhysRevLett.106.068302,21405500.0,Retraction,Error in Analyses;Objections by Author(s);Objections by Third Party;Results Not Reproducible;Unreliable Results and/or Conclusions;,No,,,21405500,"Journal Article; Research Support, U.S. Gov't, Non-P.H.S.; Retracted Publication",,,,0.0
3986.0,Resonance of static-error-field amplification in tokamak plasmas,(PHY) Mathematics;(PHY) Physics;,"Institute for Fusion Studies, University of Texas at Austin, Austin, Texas 78712, USA;",Physical Review Letters,American Physical Society,United States,L J Zheng;M Kotschenreuther,,Research Article;,8/17/2007 0:00,10.1103/PhysRevLett.99.079902,17952894.0,10/18/2006 0:00,10.1103/PhysRevLett.97.165001,17155403.0,Retraction,Duplication of/in Article;,No,,,17155403,Journal Article; Retracted Publication,,,,0.0
3982.0,Universal crossover from band to hopping conduction in molecular organic semiconductors,(PHY) Materials Science;(PHY) Mathematics;(PHY) Physics;,"Bell Laboratories, Lucent Technologies, Murray Hill, New Jersey 07974;",Physical Review Letters,American Physical Society,United States,Jan Hendrik Schön;Christian Kloc;Bertram Batlogg,http://retractionwatch.com/2010/11/04/nature-comes-clean-about-retractions-and-why-theyre-on-the-rise/,Research Article;,12/27/2002 0:00,10.1103/PhysRevLett.89.289902,12557900.0,4/23/2001 0:00,10.1103/PhysRevLett.86.3843,11329338.0,Retraction,Concerns/Issues about Data;Ethical Violations by Author;Investigation by Company/Institution;Misconduct - Official Investigation(s) and/or Finding(s);Objections by Author(s);,No,,,11329338,Journal Article; Retracted Publication,,,,0.0
3981.0,Expression of matrix metalloproteinase-26 (MMP-26) mRNA in mouse uterus during the estrous cycle and early pregnancy,(BLS) Anatomy/Physiology;(BLS) Biology - Cellular;(BLS) Biology - Molecular;(BLS) Genetics;(BLS) Microbiology;,"State Key Laboratory of Reproductive Biology, Institute of Zoology, Chinese Academy of Sciences, 25 Bei Si Huan Xi Lu, Beijing 100080, People's Republic of China Laboratory of Reproductive Endocrinology, Department of Physiology, Harbin Medical University, Harbin 150086, People's Republic of China Department of Chemistry and Biochemistry and Institute of Molecular Biophysics, Florida State University, Tallahassee, Florida 32306-4390, United States",Life Sciences,Elsevier,China;United States,Guoyi Liu;Xuan Zhang;Haiyan Lin;Qinglei Li;Hongmei Wang;Jiang Ni;Qing-Xiang Amy Sang;Cheng Zhu,,Research Article;,11/25/2006 0:00,10.1016/j.lfs.2005.05.045,17176513.0,11/12/2005 0:00,10.1016/j.lfs.2005.05.045,15987643.0,Retraction,Error in Results and/or Conclusions;Unreliable Results and/or Conclusions;Removed;,No,Retraction notice and original article at same DOI.,,15987643,"Journal Article; Research Support, Non-U.S. Gov't; Retracted Publication",,,,0.0
